Code,Name,Market,Marcap
168330,내츄럴엔도텍,KOSDAQ,0.0
094860,네오리진,KOSDAQ,0.0
253590,네오셈,KOSDAQ,0.0
212560,네오오토,KOSDAQ,0.0
095660,네오위즈,KOSDAQ,0.0
042420,네오위즈홀딩스,KOSDAQ,0.0
950220,네오이뮨텍,KOSDAQ,0.0
311390,네오크레마,KOSDAQ,0.0
085910,네오티스,KOSDAQ,0.0
092730,네오팜,KOSDAQ,0.0
290660,네오펙트,KOSDAQ,0.0
306620,네온테크,KOSDAQ,0.0
153460,네이블,KOSDAQ,0.0
007390,네이처셀,KOSDAQ,0.0
033640,네패스,KOSDAQ,0.0
330860,네패스아크,KOSDAQ,0.0
351320,넥사다이내믹스,KOSDAQ,0.0
089140,넥스턴바이오,KOSDAQ,0.0
389650,넥스트바이오메디컬,KOSDAQ,0.0
137940,넥스트아이,KOSDAQ,0.0
396270,넥스트칩,KOSDAQ,0.0
348210,넥스틴,KOSDAQ,0.0
225570,넥슨게임즈,KOSDAQ,0.0
205500,넥써쓰,KOSDAQ,0.0
217270,넵튠,KOSDAQ,0.0
104620,노랑풍선,KOSDAQ,0.0
473980,노머스,KOSDAQ,0.0
194700,노바렉스,KOSDAQ,0.0
285490,노바텍,KOSDAQ,0.0
145170,노브랜드,KOSDAQ,0.0
106520,노블엠앤비,KOSDAQ,0.0
376930,노을,KOSDAQ,0.0
142280,녹십자엠에스,KOSDAQ,0.0
234690,녹십자웰빙,KOSDAQ,0.0
054050,농우바이오,KOSDAQ,0.0
069140,누리플랜,KOSDAQ,0.0
040160,누리플렉스,KOSDAQ,0.0
332290,누보,KOSDAQ,0.0
348340,뉴로메카,KOSDAQ,0.0
060260,뉴보텍,KOSDAQ,0.0
123840,뉴온,KOSDAQ,0.0
012340,뉴인텍,KOSDAQ,0.0
270870,뉴트리,KOSDAQ,0.0
144960,뉴파워프라즈마,KOSDAQ,0.0
085670,뉴프렉스,KOSDAQ,0.0
064260,다날,KOSDAQ,0.0
340360,다보링크,KOSDAQ,0.0
039560,다산네트웍스,KOSDAQ,0.0
154040,다산솔루에타,KOSDAQ,0.0
032190,다우데이타,KOSDAQ,0.0
323350,다원넥스뷰,KOSDAQ,0.0
068240,다원시스,KOSDAQ,0.0
464580,닷밀,KOSDAQ,0.0
020400,대동금속,KOSDAQ,0.0
008830,대동기어,KOSDAQ,0.0
048470,대동스틸,KOSDAQ,0.0
004780,대륙제관,KOSDAQ,0.0
017650,대림제지,KOSDAQ,0.0
389260,대명에너지,KOSDAQ,0.0
317850,대모,KOSDAQ,0.0
290670,대보마그네틱,KOSDAQ,0.0
078140,대봉엘에스,KOSDAQ,0.0
065150,대산F&B,KOSDAQ,0.0
036480,대성미생물,KOSDAQ,0.0
027830,대성창투,KOSDAQ,0.0
104040,대성파인텍,KOSDAQ,0.0
129920,대성하이텍,KOSDAQ,0.0
442310,대신밸런스제14호스팩,KOSDAQ,0.0
457630,대신밸런스제16호스팩,KOSDAQ,0.0
471050,대신밸런스제17호스팩,KOSDAQ,0.0
478780,대신밸런스제18호스팩,KOSDAQ,0.0
482690,대신밸런스제19호스팩,KOSDAQ,0.0
020180,대신정보통신,KOSDAQ,0.0
045390,대아티아이,KOSDAQ,0.0
108380,대양전기공업,KOSDAQ,0.0
007680,대원,KOSDAQ,0.0
048910,대원미디어,KOSDAQ,0.0
005710,대원산업,KOSDAQ,0.0
290380,대유,KOSDAQ,0.0
120240,대정화금,KOSDAQ,0.0
003310,대주산업,KOSDAQ,0.0
078600,대주전자재료,KOSDAQ,0.0
393970,대진첨단소재,KOSDAQ,0.0
096350,대창솔루션,KOSDAQ,0.0
140520,대창스틸,KOSDAQ,0.0
131220,대한과학,KOSDAQ,0.0
010170,대한광통신,KOSDAQ,0.0
054670,대한뉴팜,KOSDAQ,0.0
023910,대한약품,KOSDAQ,0.0
021040,대호특수강,KOSDAQ,0.0
021045,대호특수강우,KOSDAQ,0.0
067080,대화제약,KOSDAQ,0.0
298540,더네이쳐홀딩스,KOSDAQ,0.0
032860,더라미,KOSDAQ,0.0
214610,더바이오메드,KOSDAQ,0.0
393890,더블유씨피,KOSDAQ,0.0
299170,더블유에스아이,KOSDAQ,0.0
462860,더즌,KOSDAQ,0.0
224060,더코디,KOSDAQ,0.0
043090,더테크놀로지,KOSDAQ,0.0
213420,덕산네오룩스,KOSDAQ,0.0
317330,덕산테코피아,KOSDAQ,0.0
077360,덕산하이메탈,KOSDAQ,0.0
090410,덕신이피씨,KOSDAQ,0.0
263600,덕우전자,KOSDAQ,0.0
194480,데브시스터즈,KOSDAQ,0.0
373160,데이원컴퍼니,KOSDAQ,0.0
263800,데이타솔루션,KOSDAQ,0.0
206560,덱스터,KOSDAQ,0.0
261200,덴티스,KOSDAQ,0.0
067990,도이치모터스,KOSDAQ,0.0
006620,동구바이오제약,KOSDAQ,0.0
100130,동국S&C,KOSDAQ,0.0
005160,동국산업,KOSDAQ,0.0
303810,동국생명과학,KOSDAQ,0.0
075970,동국알앤에스,KOSDAQ,0.0
086450,동국제약,KOSDAQ,0.0
240550,동방메디컬,KOSDAQ,0.0
099410,동방선기,KOSDAQ,0.0
033500,동성화인텍,KOSDAQ,0.0
025950,동신건설,KOSDAQ,0.0
088130,동아엘텍,KOSDAQ,0.0
041930,동아화성,KOSDAQ,0.0
060380,동양에스텍,KOSDAQ,0.0
079960,동양이엔피,KOSDAQ,0.0
228340,동양파일,KOSDAQ,0.0
088910,동우팜투테이블,KOSDAQ,0.0
094170,동운아나텍,KOSDAQ,0.0
013120,동원개발,KOSDAQ,0.0
109860,동일금속,KOSDAQ,0.0
032960,동일기연,KOSDAQ,0.0
023790,동일스틸럭스,KOSDAQ,0.0
005290,동진쎄미켐,KOSDAQ,0.0
025900,동화기업,KOSDAQ,0.0
131970,두산테스나,KOSDAQ,0.0
073190,듀오백,KOSDAQ,0.0
176750,듀켐바이오,KOSDAQ,0.0
030350,드래곤플라이,KOSDAQ,0.0
203650,드림시큐리티,KOSDAQ,0.0
223250,드림씨아이에스,KOSDAQ,0.0
060570,드림어스컴퍼니,KOSDAQ,0.0
362990,드림인사이트,KOSDAQ,0.0
016670,디모아,KOSDAQ,0.0
187870,디바이스,KOSDAQ,0.0
489730,디비금융제13호스팩,KOSDAQ,0.0
110990,디아이티,KOSDAQ,0.0
263690,디알젬,KOSDAQ,0.0
214680,디알텍,KOSDAQ,0.0
347850,디앤디파마텍,KOSDAQ,0.0
263720,디앤씨미디어,KOSDAQ,0.0
376300,디어유,KOSDAQ,0.0
109740,디에스케이,KOSDAQ,0.0
031860,디에이치엑스컴퍼니,KOSDAQ,0.0
196490,디에이테크놀로지,KOSDAQ,0.0
066900,디에이피,KOSDAQ,0.0
092070,디엔에프,KOSDAQ,0.0
039840,디오,KOSDAQ,0.0
219550,디와이디,KOSDAQ,0.0
310870,디와이씨,KOSDAQ,0.0
104460,디와이피엔에프,KOSDAQ,0.0
079810,디이엔티,KOSDAQ,0.0
113810,디젠스,KOSDAQ,0.0
043360,디지아이,KOSDAQ,0.0
197140,디지캡,KOSDAQ,0.0
068930,디지털대성,KOSDAQ,0.0
033130,디지틀조선,KOSDAQ,0.0
105740,디케이락,KOSDAQ,0.0
263020,디케이앤디,KOSDAQ,0.0
290550,디케이티,KOSDAQ,0.0
066670,디티씨,KOSDAQ,0.0
187220,디티앤씨,KOSDAQ,0.0
383930,디티앤씨알오,KOSDAQ,0.0
131180,딜리,KOSDAQ,0.0
315640,딥노이드,KOSDAQ,0.0
223310,딥마인드,KOSDAQ,0.0
317120,라닉스,KOSDAQ,0.0
462510,라메디텍,KOSDAQ,0.0
042510,라온시큐어,KOSDAQ,0.0
232680,라온테크,KOSDAQ,0.0
418420,라온텍,KOSDAQ,0.0
300120,라온피플,KOSDAQ,0.0
171120,라이온켐텍,KOSDAQ,0.0
388790,라이콤,KOSDAQ,0.0
214260,라파스,KOSDAQ,0.0
171010,램테크놀러지,KOSDAQ,0.0
084650,랩지노믹스,KOSDAQ,0.0
217500,러셀,KOSDAQ,0.0
038390,레드캡투어,KOSDAQ,0.0
294140,레몬,KOSDAQ,0.0
443250,레뷰코퍼레이션,KOSDAQ,0.0
228670,레이,KOSDAQ,0.0
228850,레이언스,KOSDAQ,0.0
412350,레이저쎌,KOSDAQ,0.0
199550,레이저옵텍,KOSDAQ,0.0
281740,레이크머티리얼즈,KOSDAQ,0.0
277810,레인보우로보틱스,KOSDAQ,0.0
215100,로보로보,KOSDAQ,0.0
090360,로보스타,KOSDAQ,0.0
108490,로보티즈,KOSDAQ,0.0
900260,로스웰,KOSDAQ,0.0
067730,로지시스,KOSDAQ,0.0
071280,로체시스템즈,KOSDAQ,0.0
376900,로킷헬스케어,KOSDAQ,0.0
328130,루닛,KOSDAQ,0.0
038060,루멘스,KOSDAQ,0.0
474170,루미르,KOSDAQ,0.0
141080,리가켐바이오,KOSDAQ,0.0
058470,리노공업,KOSDAQ,0.0
016100,리더스코스메틱,KOSDAQ,0.0
012700,리드코프,KOSDAQ,0.0
302550,리메드,KOSDAQ,0.0
073570,리튬포어스,KOSDAQ,0.0
377450,리파인,KOSDAQ,0.0
277070,린드먼아시아,KOSDAQ,0.0
042500,링네트,KOSDAQ,0.0
193250,링크드,KOSDAQ,0.0
219420,링크제니시스,KOSDAQ,0.0
439090,마녀공장,KOSDAQ,0.0
195500,마니커에프앤지,KOSDAQ,0.0
377480,마음AI,KOSDAQ,0.0
305090,마이크로디지탈,KOSDAQ,0.0
098120,마이크로컨텍솔,KOSDAQ,0.0
424980,마이크로투나노,KOSDAQ,0.0
038290,마크로젠,KOSDAQ,0.0
267980,매일유업,KOSDAQ,0.0
005990,매일홀딩스,KOSDAQ,0.0
093520,매커스,KOSDAQ,0.0
100590,머큐리,KOSDAQ,0.0
067280,멀티캠퍼스,KOSDAQ,0.0
072870,메가스터디,KOSDAQ,0.0
215200,메가스터디교육,KOSDAQ,0.0
133750,메가엠디,KOSDAQ,0.0
446540,메가터치,KOSDAQ,0.0
235980,메드팩토,KOSDAQ,0.0
041920,메디아나,KOSDAQ,0.0
014100,메디앙스,KOSDAQ,0.0
054180,메디콕스,KOSDAQ,0.0
086900,메디톡스,KOSDAQ,0.0
078160,메디포스트,KOSDAQ,0.0
408920,메쎄이상,KOSDAQ,0.0
021880,메이슨캐피탈,KOSDAQ,0.0
140410,메지온,KOSDAQ,0.0
241770,메카로,KOSDAQ,0.0
059210,메타바이오메드,KOSDAQ,0.0
058110,멕아이씨에스,KOSDAQ,0.0
434480,모니터랩,KOSDAQ,0.0
080420,모다이노칩,KOSDAQ,0.0
417970,모델솔루션,KOSDAQ,0.0
080160,모두투어,KOSDAQ,0.0
087260,모바일어플라이언스,KOSDAQ,0.0
101330,모베이스,KOSDAQ,0.0
012860,모베이스전자,KOSDAQ,0.0
363260,모비데이즈,KOSDAQ,0.0
348030,모비릭스,KOSDAQ,0.0
250060,모비스,KOSDAQ,0.0
288980,모아데이타,KOSDAQ,0.0
142760,모아라이프플러스,KOSDAQ,0.0
033200,모아텍,KOSDAQ,0.0
333050,모코엠시스,KOSDAQ,0.0
118990,모트렉스,KOSDAQ,0.0
463480,모티브링크,KOSDAQ,0.0
006920,모헨즈,KOSDAQ,0.0
001810,무림SP,KOSDAQ,0.0
279600,미디어젠,KOSDAQ,0.0
095500,미래나노텍,KOSDAQ,0.0
254490,미래반도체,KOSDAQ,0.0
218150,미래생명자원,KOSDAQ,0.0
442900,미래에셋드림스팩1호,KOSDAQ,0.0
100790,미래에셋벤처투자,KOSDAQ,0.0
446190,미래에셋비전스팩2호,KOSDAQ,0.0
448830,미래에셋비전스팩3호,KOSDAQ,0.0
477380,미래에셋비전스팩4호,KOSDAQ,0.0
477470,미래에셋비전스팩5호,KOSDAQ,0.0
478440,미래에셋비전스팩6호,KOSDAQ,0.0
482680,미래에셋비전스팩7호,KOSDAQ,0.0
049950,미래컴퍼니,KOSDAQ,0.0
207760,미스터블루,KOSDAQ,0.0
059090,미코,KOSDAQ,0.0
201490,미투온,KOSDAQ,0.0
475460,미트박스,KOSDAQ,0.0
452200,민테크,KOSDAQ,0.0
206640,바디텍메드,KOSDAQ,0.0
018700,바른손,KOSDAQ,0.0
035620,바른손이앤에이,KOSDAQ,0.0
053030,바이넥스,KOSDAQ,0.0
301300,바이브컴퍼니,KOSDAQ,0.0
064550,바이오니아,KOSDAQ,0.0
314930,바이오다인,KOSDAQ,0.0
489460,바이오비쥬,KOSDAQ,0.0
086820,바이오솔루션,KOSDAQ,0.0
038460,바이오스마트,KOSDAQ,0.0
251120,바이오에프디엔씨,KOSDAQ,0.0
199730,바이오인프라,KOSDAQ,0.0
086040,바이오톡스텍,KOSDAQ,0.0
188040,바이오포트,KOSDAQ,0.0
099430,바이오플러스,KOSDAQ,0.0
032980,바이온,KOSDAQ,0.0
308080,바이젠셀,KOSDAQ,0.0
043150,바텍,KOSDAQ,0.0
323990,박셀바이오,KOSDAQ,0.0
267790,배럴,KOSDAQ,0.0
046310,백금T&A,KOSDAQ,0.0
331520,밸로프,KOSDAQ,0.0
199480,뱅크웨어글로벌,KOSDAQ,0.0
438700,버넥트,KOSDAQ,0.0
066410,버킷스튜디오,KOSDAQ,0.0
382900,범한퓨얼셀,KOSDAQ,0.0
206400,베노티앤알,KOSDAQ,0.0
019010,베뉴지,KOSDAQ,0.0
177350,베셀,KOSDAQ,0.0
457600,벡트,KOSDAQ,0.0
424760,벨로크,KOSDAQ,0.0
225530,보광산업,KOSDAQ,0.0
250000,보라티알,KOSDAQ,0.0
310210,보로노이,KOSDAQ,0.0
006910,보성파워텍,KOSDAQ,0.0
226340,본느,KOSDAQ,0.0
014470,부방,KOSDAQ,0.0
008470,부스타,KOSDAQ,0.0
338220,뷰노,KOSDAQ,0.0
100120,뷰웍스,KOSDAQ,0.0
406820,뷰티스킨,KOSDAQ,0.0
099390,브레인즈컴퍼니,KOSDAQ,0.0
064480,브리지텍,KOSDAQ,0.0
288330,브릿지바이오테라퓨틱스,KOSDAQ,0.0
365900,브이씨,KOSDAQ,0.0
089970,브이엠,KOSDAQ,0.0
251630,브이원텍,KOSDAQ,0.0
018290,브이티,KOSDAQ,0.0
478560,블랙야크아이앤씨,KOSDAQ,0.0
439580,블루엠텍,KOSDAQ,0.0
033560,블루콤,KOSDAQ,0.0
369370,블리츠웨이엔터테인먼트,KOSDAQ,0.0
126340,비나텍,KOSDAQ,0.0
121800,비덴트,KOSDAQ,0.0
082800,비보존 제약,KOSDAQ,0.0
318410,비비씨,KOSDAQ,0.0
419540,비스토스,KOSDAQ,0.0
146320,비씨엔씨,KOSDAQ,0.0
200780,비씨월드제약,KOSDAQ,0.0
413640,비아이매트릭스,KOSDAQ,0.0
141000,비아트론,KOSDAQ,0.0
083650,비에이치아이,KOSDAQ,0.0
445360,비엔케이제1호스팩,KOSDAQ,0.0
473370,비엔케이제2호스팩,KOSDAQ,0.0
065170,비엘팜텍,KOSDAQ,0.0
086670,비엠티,KOSDAQ,0.0
335890,비올,KOSDAQ,0.0
230980,비유테크놀러지,KOSDAQ,0.0
082920,비츠로셀,KOSDAQ,0.0
054220,비츠로시스,KOSDAQ,0.0
042370,비츠로테크,KOSDAQ,0.0
050090,비케이홀딩스,KOSDAQ,0.0
148780,비큐AI,KOSDAQ,0.0
307870,비투엔,KOSDAQ,0.0
377030,비트맥스,KOSDAQ,0.0
032850,비트컴퓨터,KOSDAQ,0.0
238200,비피도,KOSDAQ,0.0
093190,빅솔론,KOSDAQ,0.0
065450,빅텍,KOSDAQ,0.0
044480,빌리언스,KOSDAQ,0.0
069540,빛과전자,KOSDAQ,0.0
072950,빛샘전자,KOSDAQ,0.0
451250,삐아,KOSDAQ,0.0
143240,사람인,KOSDAQ,0.0
466410,사이냅소프트,KOSDAQ,0.0
452430,사피엔반도체,KOSDAQ,0.0
419120,산돌,KOSDAQ,0.0
122350,삼기,KOSDAQ,0.0
419050,삼기에너지솔루션즈,KOSDAQ,0.0
014970,삼륭물산,KOSDAQ,0.0
018310,삼목에스폼,KOSDAQ,0.0
053700,삼보모터스,KOSDAQ,0.0
009620,삼보산업,KOSDAQ,0.0
023600,삼보판지,KOSDAQ,0.0
448740,삼성스팩8호,KOSDAQ,0.0
468510,삼성스팩9호,KOSDAQ,0.0
009300,삼아제약,KOSDAQ,0.0
482630,삼양엔씨켐,KOSDAQ,0.0
036670,삼양케이씨아이,KOSDAQ,0.0
361670,삼영에스앤씨,KOSDAQ,0.0
054540,삼영엠텍,KOSDAQ,0.0
065570,삼영이엔씨,KOSDAQ,0.0
032280,삼일,KOSDAQ,0.0
002290,삼일기업공사,KOSDAQ,0.0
037460,삼지전자,KOSDAQ,0.0
032750,삼진,KOSDAQ,0.0
054090,삼진엘앤디,KOSDAQ,0.0
000250,삼천당제약,KOSDAQ,0.0
024950,삼천리자전거,KOSDAQ,0.0
038500,삼표시멘트,KOSDAQ,0.0
437730,삼현,KOSDAQ,0.0
017480,삼현철강,KOSDAQ,0.0
046390,삼화네트웍스,KOSDAQ,0.0
027580,상보,KOSDAQ,0.0
038540,상상인,KOSDAQ,0.0
452670,상상인제4호스팩,KOSDAQ,0.0
091580,상신이디피,KOSDAQ,0.0
263810,상신전자,KOSDAQ,0.0
089980,상아프론테크,KOSDAQ,0.0
042940,상지건설,KOSDAQ,0.0
042600,새로닉스,KOSDAQ,0.0
107600,새빗켐,KOSDAQ,0.0
411080,샌즈랩,KOSDAQ,0.0
252990,샘씨엔에스,KOSDAQ,0.0
378800,샤페론,KOSDAQ,0.0
294630,서남,KOSDAQ,0.0
038070,서린바이오,KOSDAQ,0.0
006730,서부T&D,KOSDAQ,0.0
079650,서산,KOSDAQ,0.0
100660,서암기계공업,KOSDAQ,0.0
019770,서연탑메탈,KOSDAQ,0.0
043710,서울리거,KOSDAQ,0.0
092190,서울바이오시스,KOSDAQ,0.0
046890,서울반도체,KOSDAQ,0.0
063170,서울옥션,KOSDAQ,0.0
027040,서울전자통신,KOSDAQ,0.0
018680,서울제약,KOSDAQ,0.0
036120,서울평가정보,KOSDAQ,0.0
093920,서원인텍,KOSDAQ,0.0
189860,서전기전,KOSDAQ,0.0
178320,서진시스템,KOSDAQ,0.0
122690,서진오토모티브,KOSDAQ,0.0
140070,서플러스글로벌,KOSDAQ,0.0
011370,서한,KOSDAQ,0.0
065710,서호전기,KOSDAQ,0.0
035890,서희건설,KOSDAQ,0.0
357550,석경에이티,KOSDAQ,0.0
003100,선광,KOSDAQ,0.0
067370,선바이오,KOSDAQ,0.0
217620,선샤인푸드,KOSDAQ,0.0
171090,선익시스템,KOSDAQ,0.0
086710,선진뷰티사이언스,KOSDAQ,0.0
014620,성광벤드,KOSDAQ,0.0
037350,성도이엔지,KOSDAQ,0.0
458650,성우,KOSDAQ,0.0
081580,성우전자,KOSDAQ,0.0
045300,성우테크론,KOSDAQ,0.0
015750,성우하이텍,KOSDAQ,0.0
365340,성일하이텍,KOSDAQ,0.0
080470,성창오토텍,KOSDAQ,0.0
043260,성호전자,KOSDAQ,0.0
148150,세경하이테크,KOSDAQ,0.0
188260,세니젠,KOSDAQ,0.0
053060,세동,KOSDAQ,0.0
340440,세림B&G,KOSDAQ,0.0
017510,세명전기,KOSDAQ,0.0
011560,세보엠이씨,KOSDAQ,0.0
396300,세아메카닉스,KOSDAQ,0.0
100700,세운메디칼,KOSDAQ,0.0
024830,세원물산,KOSDAQ,0.0
258830,세종메디칼,KOSDAQ,0.0
036630,세종텔레콤,KOSDAQ,0.0
039310,세중,KOSDAQ,0.0
067770,세진티에스,KOSDAQ,0.0
053450,세코닉스,KOSDAQ,0.0
222810,세토피아,KOSDAQ,0.0
252500,세화피앤씨,KOSDAQ,0.0
321370,센서뷰,KOSDAQ,0.0
347000,센코,KOSDAQ,0.0
331920,셀레믹스,KOSDAQ,0.0
352770,셀레스트라,KOSDAQ,0.0
471820,셀로맥스사이언스,KOSDAQ,0.0
049180,셀루메드,KOSDAQ,0.0
299660,셀리드,KOSDAQ,0.0
108860,셀바스AI,KOSDAQ,0.0
208370,셀바스헬스케어,KOSDAQ,0.0
318160,셀바이오휴먼텍,KOSDAQ,0.0
308430,셀비온,KOSDAQ,0.0
068760,셀트리온제약,KOSDAQ,0.0
068940,셀피글로벌,KOSDAQ,0.0
007720,소노스퀘어,KOSDAQ,0.0
060230,소니드,KOSDAQ,0.0
290690,소룩스,KOSDAQ,0.0
950200,소마젠,KOSDAQ,0.0
032680,소프트센,KOSDAQ,0.0
032685,소프트센우,KOSDAQ,0.0
258790,소프트캠프,KOSDAQ,0.0
066910,손오공,KOSDAQ,0.0
215090,솔디펜스,KOSDAQ,0.0
035610,솔본,KOSDAQ,0.0
357780,솔브레인,KOSDAQ,0.0
036830,솔브레인홀딩스,KOSDAQ,0.0
304100,솔트룩스,KOSDAQ,0.0
328380,솔트웨어,KOSDAQ,0.0
086980,쇼박스,KOSDAQ,0.0
050960,수산아이앤티,KOSDAQ,0.0
084180,수성웹툰,KOSDAQ,0.0
253840,수젠텍,KOSDAQ,0.0
298830,슈어소프트테크,KOSDAQ,0.0
236200,슈프리마,KOSDAQ,0.0
094840,슈프리마에이치큐,KOSDAQ,0.0
192440,슈피겐코리아,KOSDAQ,0.0
424960,스마트레이더시스템,KOSDAQ,0.0
099440,스맥,KOSDAQ,0.0
276040,스코넥,KOSDAQ,0.0
060240,스타코링크,KOSDAQ,0.0
115570,스타플렉스,KOSDAQ,0.0
330730,스톤브릿지벤처스,KOSDAQ,0.0
352090,스톰테크,KOSDAQ,0.0
253450,스튜디오드래곤,KOSDAQ,0.0
408900,스튜디오미르,KOSDAQ,0.0
204630,스튜디오산타클로스,KOSDAQ,0.0
415380,스튜디오삼익,KOSDAQ,0.0
013810,스페코,KOSDAQ,0.0
347700,스피어,KOSDAQ,0.0
049830,승일,KOSDAQ,0.0
020710,시공테크,KOSDAQ,0.0
033170,시그네틱스,KOSDAQ,0.0
048870,시너지이노베이션,KOSDAQ,0.0
025320,시노펙스,KOSDAQ,0.0
340810,시선AI,KOSDAQ,0.0
269620,시스웍,KOSDAQ,0.0
056090,시지메드텍,KOSDAQ,0.0
429270,시지트로닉스,KOSDAQ,0.0
418250,시큐레터,KOSDAQ,0.0
131090,시큐브,KOSDAQ,0.0
290520,신도기연,KOSDAQ,0.0
001000,신라섬유,KOSDAQ,0.0
025870,신라에스지,KOSDAQ,0.0
215600,신라젠,KOSDAQ,0.0
065350,신성델타테크,KOSDAQ,0.0
416180,신성에스티,KOSDAQ,0.0
162300,신스틸,KOSDAQ,0.0
290560,신시웨이,KOSDAQ,0.0
002800,신신제약,KOSDAQ,0.0
472220,신영스팩10호,KOSDAQ,0.0
430220,신영스팩8호,KOSDAQ,0.0
445970,신영스팩9호,KOSDAQ,0.0
017000,신원종합개발,KOSDAQ,0.0
012790,신일제약,KOSDAQ,0.0
138070,신진에스엠,KOSDAQ,0.0
226330,신테카바이오,KOSDAQ,0.0
452980,신한제11호스팩,KOSDAQ,0.0
474660,신한제12호스팩,KOSDAQ,0.0
474930,신한제13호스팩,KOSDAQ,0.0
487360,신한제14호스팩,KOSDAQ,0.0
487830,신한제15호스팩,KOSDAQ,0.0
496070,신한제16호스팩,KOSDAQ,0.0
056700,신화인터텍,KOSDAQ,0.0
187270,신화콘텍,KOSDAQ,0.0
243840,신흥에스이씨,KOSDAQ,0.0
257720,실리콘투,KOSDAQ,0.0
222800,심텍,KOSDAQ,0.0
036710,심텍홀딩스,KOSDAQ,0.0
444530,심플랫폼,KOSDAQ,0.0
160980,싸이맥스,KOSDAQ,0.0
356890,싸이버원,KOSDAQ,0.0
217330,싸이토젠,KOSDAQ,0.0
208640,썸에이지,KOSDAQ,0.0
222420,쎄노텍,KOSDAQ,0.0
037760,쎄니트,KOSDAQ,0.0
081180,쎄크,KOSDAQ,0.0
099320,쎄트렉아이,KOSDAQ,0.0
049960,쎌바이오텍,KOSDAQ,0.0
088280,쏘닉스,KOSDAQ,0.0
050890,쏠리드,KOSDAQ,0.0
394800,쓰리빌리언,KOSDAQ,0.0
177900,쓰리에이로직스,KOSDAQ,0.0
475400,씨메스,KOSDAQ,0.0
109670,씨싸이트,KOSDAQ,0.0
066790,씨씨에스,KOSDAQ,0.0
222080,씨아이에스,KOSDAQ,0.0
352480,씨앤씨인터내셔널,KOSDAQ,0.0
264660,씨앤지하이테크,KOSDAQ,0.0
352700,씨앤투스,KOSDAQ,0.0
458870,씨어스테크놀로지,KOSDAQ,0.0
